date,long_short_return,gross_exposure,n_stocks,cumulative_return
2023-11-27,0.006017308028416202,0.8210674619774585,4724,-0.05311793530783382
2023-11-28,-0.001407514921304445,0.8252140123251235,4725,-0.054450685942603605
2023-11-29,-0.0035810353025062976,0.8246777508121098,4714,-0.057836731416503806
2023-11-30,-0.0016699582383987797,0.8260610420483031,4710,-0.05941010472879149
2023-12-01,-0.001151720705611428,0.8229442746223422,4678,-0.060493401586664275
2023-12-04,0.0011995968439222134,0.8212251512980032,4667,-0.05936637243636356
2023-12-05,0.005598442194733162,0.8216446021058449,4683,-0.054100289446026295
2023-12-06,0.0005538127643304555,0.8251627825305272,4669,-0.05357643811254498
2023-12-07,0.002219873951315927,0.825309675150863,4667,-0.0514754971005994
2023-12-08,-0.0009188878144199703,0.8250801926344121,4657,-0.05234708470799243
2023-12-11,-0.0010958728662852299,0.8236767771741034,4675,-0.053385591824516965
2023-12-12,0.0023857656370535295,0.8219486317180104,4683,-0.0511271916979521
2023-12-13,0.002826274188623779,0.8258398677257853,4637,-0.04844541697156102
2023-12-14,0.0015566167960176798,0.8319368000294725,4640,-0.046964211125291366
2023-12-15,0.0015250586572141628,0.8378715674422197,4600,-0.04551077564483308
2023-12-18,0.002651119130264009,0.8437485923278875,4540,-0.042980311002514204
2023-12-19,-0.0013753481403958178,0.8520977977514141,4521,-0.04429654625209911
2023-12-20,0.002119289523396129,0.8537668823517462,4519,-0.04227113393509774
2023-12-21,-0.005760547682060992,0.851713773395172,4512,-0.047788176734550825
2023-12-22,-0.0007552120895618804,0.8535548903811967,4512,-0.04850729861530467
2023-12-25,0.0017587315806926185,0.8610459362866314,4509,-0.046833878352580904
2023-12-26,0.0029436945023678714,0.8611588531867169,4522,-0.04402804848044395
2023-12-27,-0.0013969883075114341,0.856441440175185,4537,-0.04536353011902572
2023-12-28,-0.0013279751230084599,0.8609248518519168,4552,-0.046631263602544215
2023-12-29,0.0007649744603264178,0.8580784991090334,4585,-0.04590196086792653
2024-01-02,0.004584955173976718,0.8576200251617913,4609,-0.04152746412692687
2024-01-03,0.0019841667904148775,0.8556862307780829,4627,-0.03962569475172284
2024-01-04,-0.00003554086551848653,0.8527535683331212,4607,-0.039659827285753124
2024-01-05,-0.002169871680965688,0.8480918418105714,4597,-0.04174364223061955
2024-01-08,0.0009093986232661319,0.843059507905645,4582,-0.040872205218127955
2024-01-09,0.000043819694173497074,0.8447356035254333,4582,-0.04083017653148735
2024-01-10,0.0018708028238441487,0.8452924545683246,4584,-0.03903575891719635
2024-01-11,-0.002702688946879449,0.8474659135684225,4593,-0.04163294634991721
2024-01-12,-0.002218473272546002,0.8491674782119624,4593,-0.043759058043728594
2024-01-15,-0.00033828999783266917,0.8506794283465623,4578,-0.04408254478991047
